yearWork,finalWork,StudentID,CourseID,,,,
30,39,20170252,177,,,,
36,60,20170252,178,,,,
36,31,20170252,6,,,,
34,36,20170252,12,,,,
30,29,20170252,17,,,,
25,30,20170252,23,,,,
31,31,20170252,24,,,,
34,29,20170252,26,,,,
26,46,20170252,27,,,,
34,25,20170252,29,,,,
37,59,20170252,32,,,,
40,30,20170252,40,,,,
34,38,20170252,48,,,,
34,25,20170252,49,,,,
28,52,20170252,50,,,,
34,29,20170252,51,,,,
29,41,20170252,52,,,,
35,45,20170252,53,,,,
39,38,20170252,55,,,,
33,51,20170252,56,,,,
26,26,20170252,57,,,,
31,58,20170252,75,,,,
31,48,20170252,82,,,,
34,43,20170252,70,,,,
38,48,20170252,67,,,,
38,26,20170252,72,,,,
37,32,20170252,73,,,,
26,40,20170252,62,,,,
37,37,20170252,64,,,,
25,31,20170255,1,,,,
36,57,20170255,2,,,,
38,36,20170255,3,,,,
29,33,20170255,4,,,,
36,60,20170255,5,,,,
27,33,20170255,7,,,,
25,25,20170255,8,,,,
29,52,20170255,9,,,,
37,48,20170255,10,,,,
35,56,20170255,11,,,,
38,51,20170255,13,,,,
40,40,20170255,14,,,,
33,48,20170255,15,,,,
28,27,20170255,16,,,,
30,48,20170255,18,,,,
37,28,20170255,19,,,,
25,41,20170255,20,,,,
32,25,20170255,21,,,,
40,39,20170255,22,,,,
32,55,20170255,25,,,,
37,56,20170255,176,,,,
25,54,20170255,177,,,,
38,46,20170255,178,,,,
32,26,20170255,6,,,,
38,35,20170255,12,,,,
37,48,20170255,17,,,,
29,38,20170255,23,,,,
29,54,20170255,24,,,,
27,34,20170255,26,,,,
28,29,20170255,27,,,,
26,39,20170255,29,,,,
29,55,20170255,32,,,,
40,55,20170255,40,,,,
31,34,20170255,48,,,,
27,54,20170255,49,,,,
30,30,20170255,50,,,,
31,41,20170255,51,,,,
36,55,20170255,52,,,,
36,56,20170255,53,,,,
37,44,20170255,55,,,,
32,54,20170255,56,,,,
25,43,20170255,57,,,,
31,30,20170255,75,,,,
40,56,20170255,82,,,,
25,40,20170255,64,,,,
31,60,20170255,63,,,,
35,31,20170255,72,,,,
27,25,20170255,62,,,,
33,31,20170255,66,,,,
29,32,20170255,74,,,,
26,57,20170257,1,,,,
31,55,20170257,2,,,,
26,53,20170257,3,,,,
34,60,20170257,4,,,,
30,25,20170257,5,,,,
25,36,20170257,7,,,,
33,33,20170257,8,,,,
32,59,20170257,9,,,,
33,25,20170257,10,,,,
26,53,20170257,11,,,,
27,37,20170257,13,,,,
30,53,20170257,14,,,,
36,48,20170257,15,,,,
25,37,20170257,16,,,,
38,50,20170257,18,,,,
29,49,20170257,19,,,,
25,26,20170257,20,,,,
29,31,20170257,21,,,,
34,27,20170257,22,,,,
34,60,20170257,25,,,,
29,30,20170257,176,,,,
34,26,20170257,177,,,,
40,28,20170257,178,,,,
35,50,20170257,6,,,,
32,58,20170257,12,,,,
30,46,20170257,17,,,,
26,25,20170257,23,,,,
40,34,20170257,24,,,,
34,57,20170257,26,,,,
31,26,20170257,27,,,,
28,32,20170257,29,,,,
36,48,20170257,32,,,,
29,59,20170257,40,,,,
27,25,20170257,48,,,,
29,60,20170257,49,,,,
40,51,20170257,50,,,,
27,48,20170257,51,,,,
29,34,20170257,52,,,,
32,43,20170257,53,,,,
37,53,20170257,55,,,,
27,42,20170257,56,,,,
40,35,20170257,57,,,,
33,47,20170257,75,,,,
29,35,20170257,82,,,,
25,28,20170257,58,,,,
30,52,20170257,59,,,,
37,34,20170257,69,,,,
32,40,20170257,62,,,,
38,57,20170257,74,,,,
39,50,20170257,66,,,,
25,42,20170259,1,,,,
40,46,20170259,2,,,,
39,38,20170259,3,,,,
40,43,20170259,4,,,,
37,42,20170259,5,,,,
28,44,20170259,7,,,,
37,37,20170259,8,,,,
36,45,20170259,9,,,,
32,56,20170259,10,,,,
32,57,20170259,11,,,,
26,46,20170259,13,,,,
34,25,20170259,14,,,,
34,29,20170259,15,,,,
32,38,20170259,16,,,,
35,40,20170259,18,,,,
34,47,20170259,19,,,,
28,27,20170259,20,,,,
25,59,20170259,21,,,,
25,42,20170259,22,,,,
39,26,20170259,25,,,,
29,39,20170259,176,,,,
25,57,20170259,177,,,,
34,30,20170259,178,,,,
40,52,20170259,6,,,,
37,59,20170259,12,,,,
29,34,20170259,17,,,,
37,51,20170259,23,,,,
38,30,20170259,24,,,,
36,47,20170259,26,,,,
30,56,20170259,27,,,,
37,30,20170259,29,,,,
28,25,20170259,32,,,,
35,28,20170259,40,,,,
40,41,20170259,48,,,,
32,59,20170259,49,,,,
25,47,20170259,50,,,,
40,41,20170259,51,,,,
28,51,20170259,52,,,,
39,59,20170259,53,,,,
37,53,20170259,55,,,,
32,43,20170259,56,,,,
35,42,20170259,57,,,,
30,41,20170259,75,,,,
30,48,20170259,82,,,,
36,25,20170259,67,,,,
30,56,20170259,60,,,,
30,59,20170259,68,,,,
34,31,20170259,64,,,,
29,27,20170259,61,,,,
30,31,20170259,71,,,,
30,48,20170261,1,,,,
34,33,20170261,2,,,,
38,26,20170261,3,,,,
28,42,20170261,4,,,,
31,27,20170261,5,,,,
32,40,20170261,7,,,,
25,40,20170261,8,,,,
33,48,20170261,9,,,,
28,35,20170261,10,,,,
28,42,20170261,11,,,,
32,54,20170261,13,,,,
38,42,20170261,14,,,,
29,45,20170261,15,,,,
35,43,20170261,16,,,,
37,59,20170261,18,,,,
34,28,20170261,19,,,,
34,46,20170261,20,,,,
40,46,20170261,21,,,,
33,53,20170261,22,,,,
39,55,20170261,25,,,,
29,31,20170261,176,,,,
40,49,20170261,177,,,,
37,29,20170261,178,,,,
32,57,20170261,6,,,,
26,47,20170261,12,,,,
28,32,20170261,17,,,,
37,54,20170261,23,,,,
30,30,20170261,24,,,,
34,43,20170261,26,,,,
27,34,20170261,27,,,,
30,27,20170261,29,,,,
31,45,20170261,32,,,,
34,28,20170261,40,,,,
34,30,20170261,48,,,,
37,42,20170261,49,,,,
27,42,20170261,50,,,,
40,33,20170261,51,,,,
37,44,20170261,52,,,,
40,51,20170261,53,,,,
40,45,20170261,55,,,,
38,29,20170261,56,,,,
38,51,20170261,57,,,,
35,43,20170261,75,,,,
39,40,20170261,82,,,,
32,38,20170261,65,,,,
30,37,20170261,70,,,,
32,38,20170261,60,,,,
29,58,20170261,71,,,,
36,51,20170261,67,,,,
35,25,20170261,69,,,,
39,47,20170266,1,,,,
39,52,20170266,2,,,,
33,28,20170266,3,,,,
34,60,20170266,4,,,,
36,38,20170266,5,,,,
32,36,20170266,7,,,,
39,59,20170266,8,,,,
38,32,20170266,9,,,,
39,54,20170266,10,,,,
34,44,20170266,11,,,,
40,48,20170266,13,,,,
27,37,20170266,14,,,,
28,26,20170266,15,,,,
28,46,20170266,16,,,,
29,57,20170266,18,,,,
40,32,20170266,19,,,,
34,31,20170266,20,,,,
29,46,20170266,21,,,,
28,51,20170266,22,,,,
31,27,20170266,25,,,,
26,42,20170266,176,,,,
40,28,20170266,177,,,,
34,54,20170266,178,,,,
29,31,20170266,6,,,,
36,46,20170266,12,,,,
26,27,20170266,17,,,,
31,60,20170266,23,,,,
29,37,20170266,24,,,,
35,27,20170266,26,,,,
39,37,20170266,27,,,,
35,56,20170266,29,,,,
33,35,20170266,32,,,,
35,28,20170266,40,,,,
37,44,20170266,48,,,,
39,32,20170266,49,,,,
31,34,20170266,50,,,,
40,57,20170266,51,,,,
40,51,20170266,52,,,,
32,49,20170266,53,,,,
28,43,20170266,55,,,,
34,26,20170266,56,,,,
29,49,20170266,57,,,,
27,58,20170266,75,,,,
31,51,20170266,82,,,,
31,48,20170266,66,,,,
28,41,20170266,67,,,,
27,54,20170266,70,,,,
27,48,20170266,58,,,,
29,38,20170266,72,,,,
34,58,20170266,59,,,,
40,56,20170268,1,,,,
27,51,20170268,2,,,,
32,25,20170268,3,,,,
34,29,20170268,4,,,,
37,44,20170268,5,,,,
40,47,20170268,7,,,,
36,32,20170268,8,,,,
32,43,20170268,9,,,,
33,56,20170268,10,,,,
39,56,20170268,11,,,,
39,41,20170268,13,,,,
32,43,20170268,14,,,,
26,34,20170268,15,,,,
26,34,20170268,16,,,,
34,34,20170268,18,,,,
29,25,20170268,19,,,,
29,46,20170268,20,,,,
31,29,20170268,21,,,,
32,40,20170268,22,,,,
38,35,20170268,25,,,,
35,26,20170268,176,,,,
29,28,20170268,177,,,,
37,27,20170268,178,,,,
39,42,20170268,6,,,,
25,47,20170268,12,,,,
37,51,20170268,17,,,,
37,38,20170268,23,,,,
33,60,20170268,24,,,,
28,30,20170268,26,,,,
29,50,20170268,27,,,,
26,39,20170268,29,,,,
31,54,20170268,32,,,,
35,47,20170268,40,,,,
30,40,20170268,48,,,,
32,42,20170268,49,,,,
27,47,20170268,50,,,,
37,45,20170268,51,,,,
34,36,20170268,52,,,,
26,37,20170268,53,,,,
33,43,20170268,55,,,,
30,36,20170268,56,,,,
35,32,20170268,57,,,,
38,53,20170268,75,,,,
34,56,20170268,82,,,,
38,52,20170268,66,,,,
33,49,20170268,68,,,,
37,31,20170268,71,,,,
28,33,20170268,69,,,,
30,55,20170268,70,,,,
25,33,20170268,63,,,,
37,50,20170273,1,,,,
40,33,20170273,2,,,,
35,46,20170273,3,,,,
31,30,20170273,4,,,,
35,31,20170273,5,,,,
30,48,20170273,7,,,,
32,38,20170273,8,,,,
40,33,20170273,9,,,,
40,58,20170273,10,,,,
28,31,20170273,11,,,,
28,32,20170273,13,,,,
31,34,20170273,14,,,,
38,32,20170273,15,,,,
37,33,20170273,16,,,,
25,37,20170273,18,,,,
34,51,20170273,19,,,,
25,51,20170273,20,,,,
32,45,20170273,21,,,,
25,53,20170273,22,,,,
31,46,20170273,25,,,,
29,55,20170273,176,,,,
26,27,20170273,177,,,,
37,42,20170273,178,,,,
39,58,20170273,6,,,,
31,59,20170273,12,,,,
29,55,20170273,17,,,,
31,28,20170273,23,,,,
39,42,20170273,24,,,,
35,50,20170273,26,,,,
36,34,20170273,27,,,,
32,41,20170273,29,,,,
38,60,20170273,32,,,,
40,37,20170273,40,,,,
36,57,20170273,48,,,,
34,47,20170273,49,,,,
31,54,20170273,50,,,,
28,43,20170273,51,,,,
29,32,20170273,52,,,,
35,45,20170273,53,,,,
40,42,20170273,55,,,,
36,49,20170273,56,,,,
34,26,20170273,57,,,,
28,58,20170273,75,,,,
26,29,20170273,82,,,,
27,41,20170273,74,,,,
39,59,20170273,69,,,,
32,44,20170273,64,,,,
26,42,20170273,60,,,,
27,46,20170273,67,,,,
39,25,20170273,62,,,,
32,41,20170274,1,,,,
39,60,20170274,2,,,,
38,28,20170274,3,,,,
36,42,20170274,4,,,,
33,50,20170274,5,,,,
33,59,20170274,7,,,,
27,40,20170274,8,,,,
37,44,20170274,9,,,,
33,50,20170274,10,,,,
32,53,20170274,11,,,,
32,32,20170274,13,,,,
33,39,20170274,14,,,,
29,49,20170274,15,,,,
29,39,20170274,16,,,,
30,55,20170274,18,,,,
25,51,20170274,19,,,,
35,46,20170274,20,,,,
37,29,20170274,21,,,,
29,49,20170274,22,,,,
28,43,20170274,25,,,,
30,41,20170274,176,,,,
25,29,20170274,177,,,,
29,26,20170274,178,,,,
39,57,20170274,6,,,,
27,42,20170274,12,,,,
36,48,20170274,17,,,,
28,55,20170274,23,,,,
28,32,20170274,24,,,,
32,35,20170274,26,,,,
35,31,20170274,27,,,,
36,28,20170274,29,,,,
33,33,20170274,32,,,,
36,60,20170274,40,,,,
32,32,20170274,48,,,,
33,34,20170274,49,,,,
27,53,20170274,50,,,,
28,42,20170274,51,,,,
28,43,20170274,52,,,,
34,37,20170274,53,,,,
26,33,20170274,55,,,,
38,45,20170274,56,,,,
35,41,20170274,57,,,,
28,50,20170274,75,,,,
30,60,20170274,82,,,,
34,38,20170274,66,,,,
28,56,20170274,68,,,,
36,28,20170274,70,,,,
27,40,20170274,72,,,,
35,58,20170274,73,,,,
32,38,20170274,69,,,,
32,35,20170276,1,,,,
34,35,20170276,2,,,,
29,39,20170276,3,,,,
31,45,20170276,4,,,,
39,44,20170276,5,,,,
40,39,20170276,7,,,,
28,60,20170276,8,,,,
33,44,20170276,9,,,,
32,50,20170276,10,,,,
37,59,20170276,11,,,,
38,58,20170276,13,,,,
37,40,20170276,14,,,,
39,31,20170276,15,,,,
33,55,20170276,16,,,,
33,54,20170276,18,,,,
38,55,20170276,19,,,,
28,28,20170276,20,,,,
36,26,20170276,21,,,,
31,51,20170276,22,,,,
33,25,20170276,25,,,,
28,53,20170276,176,,,,
26,37,20170276,177,,,,
33,54,20170276,178,,,,
29,33,20170276,6,,,,
31,38,20170276,12,,,,
33,37,20170276,17,,,,
25,47,20170276,23,,,,
27,32,20170276,24,,,,
31,28,20170276,26,,,,
36,58,20170276,27,,,,
28,37,20170276,29,,,,
38,57,20170276,32,,,,
30,41,20170276,40,,,,
32,37,20170276,48,,,,
39,30,20170276,49,,,,
26,31,20170276,50,,,,
25,26,20170276,51,,,,
40,60,20170276,52,,,,
38,53,20170276,53,,,,
40,33,20170276,55,,,,
39,25,20170276,56,,,,
28,30,20170276,57,,,,
31,28,20170276,75,,,,
26,58,20170276,82,,,,
30,55,20170276,62,,,,
38,34,20170276,61,,,,
35,48,20170276,59,,,,
32,35,20170276,73,,,,
28,50,20170276,70,,,,
26,38,20170276,58,,,,
27,41,20170278,1,,,,
26,34,20170278,2,,,,
25,53,20170278,3,,,,
33,55,20170278,4,,,,
26,54,20170278,5,,,,
39,29,20170278,7,,,,
31,45,20170278,8,,,,
33,47,20170278,9,,,,
25,33,20170278,10,,,,
25,29,20170278,11,,,,
38,40,20170278,13,,,,
28,60,20170278,14,,,,
31,41,20170278,15,,,,
34,42,20170278,16,,,,
30,52,20170278,18,,,,
25,34,20170278,19,,,,
25,41,20170278,20,,,,
29,52,20170278,21,,,,
37,50,20170278,22,,,,
26,29,20170278,25,,,,
40,36,20170278,176,,,,
36,30,20170278,177,,,,
37,27,20170278,178,,,,
33,51,20170278,6,,,,
39,26,20170278,12,,,,
32,46,20170278,17,,,,
38,57,20170278,23,,,,
30,53,20170278,24,,,,
33,41,20170278,26,,,,
30,58,20170278,27,,,,
34,25,20170278,29,,,,
35,43,20170278,32,,,,
34,34,20170278,40,,,,
34,56,20170278,48,,,,
33,52,20170278,49,,,,
31,40,20170278,50,,,,
27,57,20170278,51,,,,
26,29,20170278,52,,,,
38,50,20170278,53,,,,
30,37,20170278,55,,,,
32,51,20170278,56,,,,
32,47,20170278,57,,,,
29,53,20170278,75,,,,
39,47,20170278,82,,,,
31,49,20170278,64,,,,
32,58,20170278,65,,,,
32,52,20170278,66,,,,
35,30,20170278,73,,,,
40,37,20170278,68,,,,
29,45,20170278,62,,,,
39,59,20170284,1,,,,
30,51,20170284,2,,,,
38,26,20170284,3,,,,
37,32,20170284,4,,,,
30,49,20170284,5,,,,
34,54,20170284,7,,,,
33,41,20170284,8,,,,
25,25,20170284,9,,,,
39,38,20170284,10,,,,
28,42,20170284,11,,,,
40,34,20170284,13,,,,
39,54,20170284,14,,,,
31,28,20170284,15,,,,
36,25,20170284,16,,,,
39,45,20170284,18,,,,
25,59,20170284,19,,,,
27,27,20170284,20,,,,
27,34,20170284,21,,,,
30,34,20170284,22,,,,
31,57,20170284,25,,,,
28,29,20170284,176,,,,
35,41,20170284,177,,,,
40,28,20170284,178,,,,
34,59,20170284,6,,,,
36,34,20170284,12,,,,
35,59,20170284,17,,,,
25,55,20170284,23,,,,
39,43,20170284,24,,,,
25,35,20170284,26,,,,
30,31,20170284,27,,,,
37,42,20170284,29,,,,
34,39,20170284,32,,,,
33,53,20170284,40,,,,
35,31,20170284,48,,,,
30,56,20170284,49,,,,
31,27,20170284,50,,,,
37,45,20170284,51,,,,
40,51,20170284,52,,,,
30,25,20170284,53,,,,
38,41,20170284,55,,,,
37,33,20170284,56,,,,
37,46,20170284,57,,,,
36,31,20170284,75,,,,
32,49,20170284,82,,,,
27,53,20170284,69,,,,
31,30,20170284,58,,,,
29,40,20170284,70,,,,
25,36,20170284,60,,,,
40,60,20170284,68,,,,
26,41,20170284,64,,,,
38,50,20170296,1,,,,
34,50,20170296,2,,,,
25,43,20170296,3,,,,
31,58,20170296,4,,,,
28,54,20170296,5,,,,
40,35,20170296,7,,,,
25,35,20170296,8,,,,
34,37,20170296,9,,,,
35,36,20170296,10,,,,
31,45,20170296,11,,,,
30,38,20170296,13,,,,
40,58,20170296,14,,,,
35,52,20170296,15,,,,
39,39,20170296,16,,,,
28,34,20170296,18,,,,
35,29,20170296,19,,,,
27,55,20170296,20,,,,
25,44,20170296,21,,,,
32,36,20170296,22,,,,
25,38,20170296,25,,,,
31,53,20170296,176,,,,
29,49,20170296,177,,,,
40,32,20170296,178,,,,
39,50,20170296,6,,,,
39,32,20170296,12,,,,
28,34,20170296,17,,,,
40,52,20170296,23,,,,
33,59,20170296,24,,,,
40,29,20170296,26,,,,
26,50,20170296,27,,,,
40,25,20170296,29,,,,
39,29,20170296,32,,,,
36,30,20170296,40,,,,
34,53,20170296,48,,,,
37,28,20170296,49,,,,
38,44,20170296,50,,,,
32,42,20170296,51,,,,
37,26,20170296,52,,,,
34,38,20170296,53,,,,
28,36,20170296,55,,,,
27,59,20170296,56,,,,
40,26,20170296,57,,,,
38,42,20170296,75,,,,
29,40,20170296,82,,,,
29,44,20170296,59,,,,
33,48,20170296,66,,,,
40,46,20170296,68,,,,
26,44,20170296,61,,,,
34,44,20170296,62,,,,
38,31,20170296,70,,,,
36,44,20170299,1,,,,
32,53,20170299,2,,,,
25,32,20170299,3,,,,
25,30,20170299,4,,,,
28,46,20170299,5,,,,
38,32,20170299,7,,,,
27,54,20170299,8,,,,
25,55,20170299,9,,,,
33,60,20170299,10,,,,
40,60,20170299,11,,,,
25,46,20170299,13,,,,
28,41,20170299,14,,,,
38,32,20170299,15,,,,
39,33,20170299,16,,,,
25,48,20170299,18,,,,
29,39,20170299,19,,,,
32,48,20170299,20,,,,
27,30,20170299,21,,,,
35,34,20170299,22,,,,
26,46,20170299,25,,,,
25,56,20170299,176,,,,
39,54,20170299,177,,,,
29,42,20170299,178,,,,
30,30,20170299,6,,,,
39,25,20170299,12,,,,
29,36,20170299,17,,,,
39,35,20170299,23,,,,
37,27,20170299,24,,,,
25,57,20170299,26,,,,
28,28,20170299,27,,,,
34,25,20170299,29,,,,
29,48,20170299,32,,,,
25,57,20170299,40,,,,
27,51,20170299,48,,,,
28,59,20170299,49,,,,
34,41,20170299,50,,,,
31,28,20170299,51,,,,
34,28,20170299,52,,,,
29,46,20170299,53,,,,
32,43,20170299,55,,,,
31,57,20170299,56,,,,
27,30,20170299,57,,,,
38,59,20170299,75,,,,
32,47,20170299,82,,,,
28,45,20170299,61,,,,
37,50,20170299,71,,,,
31,43,20170299,60,,,,
37,47,20170299,67,,,,
28,56,20170299,69,,,,
34,58,20170299,59,,,,
32,37,20170313,1,,,,
37,60,20170313,2,,,,
40,51,20170313,3,,,,
36,53,20170313,4,,,,
30,56,20170313,5,,,,
40,42,20170313,7,,,,
25,43,20170313,8,,,,
27,50,20170313,9,,,,
34,59,20170313,10,,,,
35,28,20170313,11,,,,
29,35,20170313,13,,,,
40,59,20170313,14,,,,
30,53,20170313,15,,,,
26,32,20170313,16,,,,
30,48,20170313,18,,,,
28,30,20170313,19,,,,
37,42,20170313,20,,,,
25,58,20170313,21,,,,
36,49,20170313,22,,,,
37,36,20170313,25,,,,
33,26,20170313,176,,,,
32,27,20170313,177,,,,
40,35,20170313,178,,,,
30,49,20170313,6,,,,
35,49,20170313,12,,,,
39,33,20170313,17,,,,
34,34,20170313,23,,,,
26,44,20170313,24,,,,
28,28,20170313,26,,,,
35,43,20170313,27,,,,
32,29,20170313,29,,,,
28,52,20170313,32,,,,
34,54,20170313,40,,,,
39,29,20170313,48,,,,
40,52,20170313,49,,,,
32,60,20170313,50,,,,
36,25,20170313,51,,,,
34,58,20170313,52,,,,
39,25,20170313,53,,,,
33,32,20170313,55,,,,
36,60,20170313,56,,,,
27,38,20170313,57,,,,
36,59,20170313,75,,,,
26,25,20170313,82,,,,
28,57,20170313,58,,,,
28,55,20170313,73,,,,
34,58,20170313,65,,,,
40,59,20170313,59,,,,
28,32,20170313,60,,,,
37,60,20170313,64,,,,
36,56,20170319,1,,,,
27,55,20170319,2,,,,
28,47,20170319,3,,,,
32,34,20170319,4,,,,
38,51,20170319,5,,,,
35,34,20170319,7,,,,
29,44,20170319,8,,,,
26,32,20170319,9,,,,
39,35,20170319,10,,,,
40,51,20170319,11,,,,
35,57,20170319,13,,,,
30,43,20170319,14,,,,
37,50,20170319,15,,,,
40,42,20170319,16,,,,
25,28,20170319,18,,,,
39,28,20170319,19,,,,
39,26,20170319,20,,,,
36,32,20170319,21,,,,
39,57,20170319,22,,,,
40,35,20170319,25,,,,
26,34,20170319,176,,,,
30,34,20170319,177,,,,
26,54,20170319,178,,,,
38,29,20170319,6,,,,
30,43,20170319,12,,,,
39,40,20170319,17,,,,
27,41,20170319,23,,,,
35,31,20170319,24,,,,
34,44,20170319,26,,,,
25,36,20170319,27,,,,
30,45,20170319,29,,,,
30,48,20170319,32,,,,
29,46,20170319,40,,,,
31,52,20170319,48,,,,
27,43,20170319,49,,,,
32,29,20170319,50,,,,
28,33,20170319,51,,,,
26,26,20170319,52,,,,
35,25,20170319,53,,,,
25,46,20170319,55,,,,
40,40,20170319,56,,,,
39,36,20170319,57,,,,
34,36,20170319,75,,,,
30,49,20170319,82,,,,
30,46,20170319,58,,,,
36,45,20170319,71,,,,
39,59,20170319,68,,,,
27,56,20170319,64,,,,
29,59,20170319,73,,,,
28,50,20170319,63,,,,
38,44,20170320,1,,,,
28,56,20170320,2,,,,
38,51,20170320,3,,,,
38,37,20170320,4,,,,
32,36,20170320,5,,,,
27,40,20170320,7,,,,
33,52,20170320,8,,,,
28,56,20170320,9,,,,
25,50,20170320,10,,,,
36,49,20170320,11,,,,
31,41,20170320,13,,,,
30,26,20170320,14,,,,
25,34,20170320,15,,,,
30,48,20170320,16,,,,
30,28,20170320,18,,,,
30,36,20170320,19,,,,
38,39,20170320,20,,,,
26,34,20170320,21,,,,
31,32,20170320,22,,,,
40,37,20170320,25,,,,
40,40,20170320,176,,,,
34,44,20170320,177,,,,
31,39,20170320,178,,,,
28,26,20170320,6,,,,
27,26,20170320,12,,,,
25,33,20170320,17,,,,
38,28,20170320,23,,,,
34,39,20170320,24,,,,
36,56,20170320,26,,,,
33,31,20170320,27,,,,
37,36,20170320,29,,,,
38,56,20170320,32,,,,
27,34,20170320,40,,,,
37,35,20170320,48,,,,
39,40,20170320,49,,,,
28,35,20170320,50,,,,
25,35,20170320,51,,,,
35,56,20170320,52,,,,
29,41,20170320,53,,,,
35,51,20170320,55,,,,
28,35,20170320,56,,,,
39,60,20170320,57,,,,
25,60,20170320,75,,,,
25,36,20170320,82,,,,
28,38,20170320,63,,,,
32,56,20170320,69,,,,
25,34,20170320,74,,,,
29,45,20170320,70,,,,
37,46,20170320,68,,,,
38,43,20170320,59,,,,
36,46,20170324,1,,,,
32,54,20170324,2,,,,
39,26,20170324,3,,,,
29,37,20170324,4,,,,
27,38,20170324,5,,,,
38,48,20170324,7,,,,
39,54,20170324,8,,,,
38,31,20170324,9,,,,
30,40,20170324,10,,,,
26,58,20170324,11,,,,
35,55,20170324,13,,,,
33,57,20170324,14,,,,
34,50,20170324,15,,,,
38,41,20170324,16,,,,
33,30,20170324,18,,,,
40,57,20170324,19,,,,
38,34,20170324,20,,,,
33,47,20170324,21,,,,
30,38,20170324,22,,,,
40,56,20170324,25,,,,
26,57,20170324,176,,,,
30,57,20170324,177,,,,
39,40,20170324,178,,,,
33,57,20170324,6,,,,
32,55,20170324,12,,,,
37,35,20170324,17,,,,
31,48,20170324,23,,,,
34,35,20170324,24,,,,
27,59,20170324,26,,,,
28,31,20170324,27,,,,
35,28,20170324,29,,,,
37,41,20170324,32,,,,
31,33,20170324,40,,,,
25,36,20170324,48,,,,
36,44,20170324,49,,,,
36,57,20170324,50,,,,
25,57,20170324,51,,,,
27,27,20170324,52,,,,
35,32,20170324,53,,,,
31,25,20170324,55,,,,
31,48,20170324,56,,,,
37,60,20170324,57,,,,
34,52,20170324,75,,,,
37,35,20170324,82,,,,
34,42,20170324,59,,,,
26,38,20170324,63,,,,
38,36,20170324,68,,,,
29,46,20170324,65,,,,
31,34,20170324,71,,,,
29,55,20170324,73,,,,
34,35,20170325,1,,,,
26,51,20170325,2,,,,
33,27,20170325,3,,,,
39,57,20170325,4,,,,
34,45,20170325,5,,,,
31,26,20170325,7,,,,
30,31,20170325,8,,,,
30,51,20170325,9,,,,
32,40,20170325,10,,,,
28,44,20170325,11,,,,
34,57,20170325,13,,,,
29,50,20170325,14,,,,
40,50,20170325,15,,,,
37,26,20170325,16,,,,
34,54,20170325,18,,,,
25,53,20170325,19,,,,
36,48,20170325,20,,,,
29,43,20170325,21,,,,
31,36,20170325,22,,,,
28,58,20170325,25,,,,
32,26,20170325,176,,,,
33,27,20170325,177,,,,
39,55,20170325,178,,,,
28,60,20170325,6,,,,
26,33,20170325,12,,,,
35,54,20170325,17,,,,
32,40,20170325,23,,,,
30,40,20170325,24,,,,
38,34,20170325,26,,,,
31,59,20170325,27,,,,
34,42,20170325,29,,,,
33,43,20170325,32,,,,
27,51,20170325,40,,,,
29,60,20170325,48,,,,
32,42,20170325,49,,,,
27,29,20170325,50,,,,
34,56,20170325,51,,,,
36,43,20170325,52,,,,
27,49,20170325,53,,,,
39,54,20170325,55,,,,
33,45,20170325,56,,,,
33,33,20170325,57,,,,
39,42,20170325,75,,,,
37,31,20170325,82,,,,
32,37,20170325,59,,,,
26,52,20170325,64,,,,
37,53,20170325,73,,,,
30,38,20170325,71,,,,
33,32,20170325,68,,,,
30,40,20170325,60,,,,
38,42,20170328,1,,,,
36,47,20170328,2,,,,
32,40,20170328,3,,,,
40,38,20170328,4,,,,
26,54,20170328,5,,,,
31,55,20170328,7,,,,
26,52,20170328,8,,,,
32,51,20170328,9,,,,
39,50,20170328,10,,,,
25,60,20170328,11,,,,
25,32,20170328,13,,,,
28,47,20170328,14,,,,
38,41,20170328,15,,,,
31,35,20170328,16,,,,
29,58,20170328,18,,,,
25,38,20170328,19,,,,
38,55,20170328,20,,,,
34,53,20170328,21,,,,
40,52,20170328,22,,,,
34,54,20170328,25,,,,
26,43,20170328,176,,,,
28,46,20170328,177,,,,
35,53,20170328,178,,,,
27,39,20170328,6,,,,
28,42,20170328,12,,,,
33,26,20170328,17,,,,
40,28,20170328,23,,,,
35,33,20170328,24,,,,
32,57,20170328,26,,,,
31,54,20170328,27,,,,
27,48,20170328,29,,,,
32,52,20170328,32,,,,
33,45,20170328,40,,,,
29,29,20170328,48,,,,
25,31,20170328,49,,,,
29,31,20170328,50,,,,
35,41,20170328,51,,,,
33,30,20170328,52,,,,
38,32,20170328,53,,,,
28,35,20170328,55,,,,
30,36,20170328,56,,,,
26,58,20170328,57,,,,
26,25,20170328,75,,,,
39,41,20170328,82,,,,
27,52,20170328,59,,,,
25,58,20170328,58,,,,
40,38,20170328,62,,,,
25,27,20170328,66,,,,
29,42,20170328,63,,,,
28,40,20170328,61,,,,
33,29,20170330,1,,,,
39,59,20170330,2,,,,
32,27,20170330,3,,,,
39,30,20170330,4,,,,
37,28,20170330,5,,,,
35,36,20170330,7,,,,
39,57,20170330,8,,,,
30,54,20170330,9,,,,
26,53,20170330,10,,,,
29,41,20170330,11,,,,
40,40,20170330,13,,,,
32,27,20170330,14,,,,
30,56,20170330,15,,,,
38,50,20170330,16,,,,
27,34,20170330,18,,,,
33,45,20170330,19,,,,
27,43,20170330,20,,,,
39,26,20170330,21,,,,
27,53,20170330,22,,,,
