yearWork,finalWork,StudentID,CourseID,,,,
34,38,20180179,75,,,,
27,54,20180179,82,,,,
30,52,20180179,69,,,,
27,34,20180179,64,,,,
29,48,20180179,73,,,,
40,53,20180179,60,,,,
33,29,20180179,70,,,,
25,47,20180179,65,,,,
32,47,20180184,1,,,,
36,60,20180184,2,,,,
39,42,20180184,3,,,,
31,35,20180184,4,,,,
31,48,20180184,5,,,,
28,33,20180184,7,,,,
35,25,20180184,8,,,,
39,50,20180184,9,,,,
28,60,20180184,10,,,,
25,52,20180184,11,,,,
36,38,20180184,13,,,,
29,42,20180184,14,,,,
34,53,20180184,15,,,,
32,54,20180184,16,,,,
31,29,20180184,18,,,,
28,34,20180184,19,,,,
40,43,20180184,20,,,,
27,50,20180184,21,,,,
31,54,20180184,22,,,,
25,27,20180184,25,,,,
30,32,20180184,176,,,,
36,39,20180184,177,,,,
31,28,20180184,178,,,,
31,47,20180184,6,,,,
28,44,20180184,12,,,,
35,48,20180184,17,,,,
33,55,20180184,23,,,,
37,52,20180184,24,,,,
31,48,20180184,26,,,,
36,45,20180184,27,,,,
30,41,20180184,29,,,,
28,50,20180184,32,,,,
31,31,20180184,40,,,,
32,36,20180184,48,,,,
31,47,20180184,49,,,,
31,32,20180184,50,,,,
32,30,20180184,51,,,,
29,32,20180184,52,,,,
32,26,20180184,53,,,,
28,43,20180184,55,,,,
28,38,20180184,56,,,,
37,30,20180184,57,,,,
29,52,20180184,75,,,,
27,44,20180184,82,,,,
27,36,20180184,73,,,,
32,45,20180184,64,,,,
31,57,20180184,62,,,,
40,30,20180184,67,,,,
28,30,20180184,60,,,,
31,46,20180184,74,,,,
35,60,20180188,1,,,,
38,28,20180188,2,,,,
28,34,20180188,3,,,,
29,26,20180188,4,,,,
32,48,20180188,5,,,,
37,45,20180188,7,,,,
26,54,20180188,8,,,,
26,50,20180188,9,,,,
36,25,20180188,10,,,,
26,26,20180188,11,,,,
39,57,20180188,13,,,,
33,30,20180188,14,,,,
26,50,20180188,15,,,,
27,33,20180188,16,,,,
27,26,20180188,18,,,,
26,48,20180188,19,,,,
34,42,20180188,20,,,,
38,54,20180188,21,,,,
33,33,20180188,22,,,,
35,39,20180188,25,,,,
32,48,20180188,176,,,,
34,56,20180188,177,,,,
36,40,20180188,178,,,,
28,35,20180188,6,,,,
30,44,20180188,12,,,,
40,44,20180188,17,,,,
38,46,20180188,23,,,,
40,49,20180188,24,,,,
30,47,20180188,26,,,,
38,51,20180188,27,,,,
29,57,20180188,29,,,,
34,37,20180188,32,,,,
38,33,20180188,40,,,,
38,57,20180188,48,,,,
34,58,20180188,49,,,,
36,54,20180188,50,,,,
39,36,20180188,51,,,,
28,47,20180188,52,,,,
32,56,20180188,53,,,,
27,52,20180188,55,,,,
27,59,20180188,56,,,,
37,56,20180188,57,,,,
28,57,20180188,75,,,,
40,35,20180188,82,,,,
38,45,20180188,62,,,,
36,57,20180188,67,,,,
30,44,20180188,71,,,,
25,52,20180188,58,,,,
32,31,20180188,68,,,,
27,56,20180188,74,,,,
37,57,20180191,1,,,,
26,41,20180191,2,,,,
35,27,20180191,3,,,,
25,31,20180191,4,,,,
31,60,20180191,5,,,,
39,58,20180191,7,,,,
25,57,20180191,8,,,,
26,40,20180191,9,,,,
30,52,20180191,10,,,,
40,53,20180191,11,,,,
39,26,20180191,13,,,,
40,49,20180191,14,,,,
30,32,20180191,15,,,,
37,34,20180191,16,,,,
28,48,20180191,18,,,,
36,25,20180191,19,,,,
36,36,20180191,20,,,,
34,32,20180191,21,,,,
25,54,20180191,22,,,,
35,56,20180191,25,,,,
32,31,20180191,176,,,,
38,37,20180191,177,,,,
36,27,20180191,178,,,,
29,55,20180191,6,,,,
35,27,20180191,12,,,,
29,42,20180191,17,,,,
39,48,20180191,23,,,,
37,44,20180191,24,,,,
29,37,20180191,26,,,,
40,41,20180191,27,,,,
27,26,20180191,29,,,,
38,25,20180191,32,,,,
32,41,20180191,40,,,,
28,49,20180191,48,,,,
31,48,20180191,49,,,,
35,46,20180191,50,,,,
29,57,20180191,51,,,,
34,33,20180191,52,,,,
26,48,20180191,53,,,,
39,27,20180191,55,,,,
40,34,20180191,56,,,,
30,39,20180191,57,,,,
38,26,20180191,75,,,,
37,30,20180191,82,,,,
36,41,20180191,60,,,,
31,47,20180191,68,,,,
30,44,20180191,58,,,,
28,36,20180191,72,,,,
33,31,20180191,62,,,,
40,35,20180191,70,,,,
30,28,20180194,1,,,,
25,34,20180194,2,,,,
28,30,20180194,3,,,,
33,60,20180194,4,,,,
34,38,20180194,5,,,,
34,36,20180194,7,,,,
39,39,20180194,8,,,,
25,29,20180194,9,,,,
29,49,20180194,10,,,,
35,60,20180194,11,,,,
27,43,20180194,13,,,,
37,30,20180194,14,,,,
34,42,20180194,15,,,,
28,43,20180194,16,,,,
25,40,20180194,18,,,,
31,25,20180194,19,,,,
34,36,20180194,20,,,,
33,46,20180194,21,,,,
38,55,20180194,22,,,,
33,41,20180194,25,,,,
40,50,20180194,176,,,,
33,45,20180194,177,,,,
32,33,20180194,178,,,,
32,26,20180194,6,,,,
26,31,20180194,12,,,,
28,28,20180194,17,,,,
29,54,20180194,23,,,,
26,45,20180194,24,,,,
36,52,20180194,26,,,,
31,49,20180194,27,,,,
31,51,20180194,29,,,,
39,34,20180194,32,,,,
30,38,20180194,40,,,,
27,36,20180194,48,,,,
40,57,20180194,49,,,,
32,35,20180194,50,,,,
32,54,20180194,51,,,,
35,46,20180194,52,,,,
29,38,20180194,53,,,,
38,39,20180194,55,,,,
37,35,20180194,56,,,,
37,53,20180194,57,,,,
27,32,20180194,75,,,,
40,59,20180194,82,,,,
27,59,20180194,74,,,,
32,31,20180194,72,,,,
40,34,20180194,61,,,,
35,58,20180194,68,,,,
30,52,20180194,62,,,,
36,51,20180194,69,,,,
37,34,20180197,1,,,,
28,48,20180197,2,,,,
36,46,20180197,3,,,,
28,34,20180197,4,,,,
35,49,20180197,5,,,,
32,37,20180197,7,,,,
25,33,20180197,8,,,,
32,45,20180197,9,,,,
31,28,20180197,10,,,,
36,48,20180197,11,,,,
36,50,20180197,13,,,,
35,51,20180197,14,,,,
33,43,20180197,15,,,,
39,56,20180197,16,,,,
25,31,20180197,18,,,,
34,46,20180197,19,,,,
26,42,20180197,20,,,,
34,34,20180197,21,,,,
35,56,20180197,22,,,,
25,49,20180197,25,,,,
26,51,20180197,176,,,,
30,37,20180197,177,,,,
26,32,20180197,178,,,,
33,55,20180197,6,,,,
33,42,20180197,12,,,,
29,45,20180197,17,,,,
40,33,20180197,23,,,,
31,56,20180197,24,,,,
34,36,20180197,26,,,,
32,36,20180197,27,,,,
37,36,20180197,29,,,,
35,29,20180197,32,,,,
30,39,20180197,40,,,,
25,26,20180197,48,,,,
35,40,20180197,49,,,,
26,51,20180197,50,,,,
26,60,20180197,51,,,,
37,55,20180197,52,,,,
34,40,20180197,53,,,,
35,42,20180197,55,,,,
28,53,20180197,56,,,,
38,43,20180197,57,,,,
34,33,20180197,75,,,,
27,47,20180197,82,,,,
38,35,20180197,68,,,,
37,31,20180197,71,,,,
35,38,20180197,72,,,,
26,49,20180197,69,,,,
36,32,20180197,61,,,,
25,41,20180197,62,,,,
34,41,20180200,1,,,,
30,31,20180200,2,,,,
30,41,20180200,3,,,,
31,32,20180200,4,,,,
40,46,20180200,5,,,,
27,38,20180200,7,,,,
33,46,20180200,8,,,,
28,37,20180200,9,,,,
39,34,20180200,10,,,,
34,59,20180200,11,,,,
39,46,20180200,13,,,,
39,32,20180200,14,,,,
33,35,20180200,15,,,,
28,51,20180200,16,,,,
38,28,20180200,18,,,,
40,43,20180200,19,,,,
33,39,20180200,20,,,,
27,54,20180200,21,,,,
29,31,20180200,22,,,,
35,60,20180200,25,,,,
37,30,20180200,176,,,,
25,31,20180200,177,,,,
39,48,20180200,178,,,,
40,57,20180200,6,,,,
33,54,20180200,12,,,,
36,31,20180200,17,,,,
38,57,20180200,23,,,,
39,41,20180200,24,,,,
25,58,20180200,26,,,,
28,39,20180200,27,,,,
32,60,20180200,29,,,,
31,48,20180200,32,,,,
36,60,20180200,40,,,,
32,57,20180200,48,,,,
27,37,20180200,49,,,,
33,27,20180200,50,,,,
28,44,20180200,51,,,,
29,29,20180200,52,,,,
32,60,20180200,53,,,,
28,57,20180200,55,,,,
28,48,20180200,56,,,,
25,34,20180200,57,,,,
40,28,20180200,75,,,,
36,58,20180200,82,,,,
37,26,20180200,61,,,,
28,26,20180200,68,,,,
28,58,20180200,62,,,,
34,38,20180200,64,,,,
38,48,20180200,71,,,,
34,34,20180200,74,,,,
27,53,20180204,1,,,,
25,32,20180204,2,,,,
36,33,20180204,3,,,,
30,30,20180204,4,,,,
35,56,20180204,5,,,,
34,36,20180204,7,,,,
38,60,20180204,8,,,,
30,46,20180204,9,,,,
27,44,20180204,10,,,,
30,27,20180204,11,,,,
34,51,20180204,13,,,,
34,28,20180204,14,,,,
27,25,20180204,15,,,,
34,44,20180204,16,,,,
33,57,20180204,18,,,,
30,35,20180204,19,,,,
30,60,20180204,20,,,,
27,49,20180204,21,,,,
37,36,20180204,22,,,,
28,52,20180204,25,,,,
27,30,20180204,176,,,,
37,25,20180204,177,,,,
33,28,20180204,178,,,,
35,42,20180204,6,,,,
25,60,20180204,12,,,,
28,41,20180204,17,,,,
40,51,20180204,23,,,,
29,45,20180204,24,,,,
28,56,20180204,26,,,,
30,26,20180204,27,,,,
32,50,20180204,29,,,,
32,27,20180204,32,,,,
34,52,20180204,40,,,,
29,49,20180204,48,,,,
38,56,20180204,49,,,,
34,55,20180204,50,,,,
30,60,20180204,51,,,,
27,42,20180204,52,,,,
34,25,20180204,53,,,,
28,39,20180204,55,,,,
26,55,20180204,56,,,,
26,58,20180204,57,,,,
31,28,20180204,75,,,,
32,40,20180204,82,,,,
38,46,20180204,74,,,,
30,25,20180204,58,,,,
35,38,20180204,68,,,,
30,53,20180204,67,,,,
27,59,20180204,65,,,,
26,45,20180204,72,,,,
36,30,20180206,1,,,,
35,29,20180206,2,,,,
30,34,20180206,3,,,,
30,59,20180206,4,,,,
36,25,20180206,5,,,,
38,54,20180206,7,,,,
25,46,20180206,8,,,,
33,45,20180206,9,,,,
31,58,20180206,10,,,,
26,59,20180206,11,,,,
35,30,20180206,13,,,,
31,32,20180206,14,,,,
38,46,20180206,15,,,,
32,30,20180206,16,,,,
28,33,20180206,18,,,,
34,57,20180206,19,,,,
31,52,20180206,20,,,,
39,34,20180206,21,,,,
31,57,20180206,22,,,,
32,31,20180206,25,,,,
28,36,20180206,176,,,,
38,43,20180206,177,,,,
34,35,20180206,178,,,,
26,44,20180206,6,,,,
33,51,20180206,12,,,,
38,27,20180206,17,,,,
38,31,20180206,23,,,,
25,56,20180206,24,,,,
25,49,20180206,26,,,,
31,31,20180206,27,,,,
26,48,20180206,29,,,,
38,43,20180206,32,,,,
32,58,20180206,40,,,,
31,28,20180206,48,,,,
37,60,20180206,49,,,,
27,33,20180206,50,,,,
26,47,20180206,51,,,,
39,53,20180206,52,,,,
32,25,20180206,53,,,,
36,30,20180206,55,,,,
32,39,20180206,56,,,,
37,27,20180206,57,,,,
34,43,20180206,75,,,,
32,41,20180206,82,,,,
25,47,20180206,66,,,,
26,33,20180206,73,,,,
31,51,20180206,68,,,,
33,35,20180206,58,,,,
32,54,20180206,60,,,,
26,60,20180206,69,,,,
37,46,20180209,1,,,,
34,39,20180209,2,,,,
38,58,20180209,3,,,,
33,35,20180209,4,,,,
26,53,20180209,5,,,,
36,35,20180209,7,,,,
25,42,20180209,8,,,,
26,32,20180209,9,,,,
30,53,20180209,10,,,,
31,46,20180209,11,,,,
26,30,20180209,13,,,,
25,43,20180209,14,,,,
26,32,20180209,15,,,,
40,26,20180209,16,,,,
33,32,20180209,18,,,,
37,28,20180209,19,,,,
30,48,20180209,20,,,,
30,50,20180209,21,,,,
32,38,20180209,22,,,,
36,46,20180209,25,,,,
35,27,20180209,176,,,,
34,58,20180209,177,,,,
38,50,20180209,178,,,,
26,25,20180209,6,,,,
25,25,20180209,12,,,,
27,51,20180209,17,,,,
37,47,20180209,23,,,,
34,31,20180209,24,,,,
26,52,20180209,26,,,,
38,60,20180209,27,,,,
31,43,20180209,29,,,,
27,40,20180209,32,,,,
34,59,20180209,40,,,,
27,28,20180209,48,,,,
29,44,20180209,49,,,,
30,25,20180209,50,,,,
27,57,20180209,51,,,,
38,39,20180209,52,,,,
39,49,20180209,53,,,,
40,50,20180209,55,,,,
25,53,20180209,56,,,,
36,37,20180209,57,,,,
26,36,20180209,75,,,,
39,58,20180209,82,,,,
30,30,20180209,67,,,,
32,55,20180209,61,,,,
35,46,20180209,59,,,,
26,36,20180209,74,,,,
29,51,20180209,70,,,,
36,59,20180209,62,,,,
36,35,20180210,1,,,,
25,32,20180210,2,,,,
27,30,20180210,3,,,,
32,47,20180210,4,,,,
25,46,20180210,5,,,,
35,30,20180210,7,,,,
32,25,20180210,8,,,,
29,43,20180210,9,,,,
34,52,20180210,10,,,,
28,28,20180210,11,,,,
25,48,20180210,13,,,,
36,55,20180210,14,,,,
38,43,20180210,15,,,,
27,32,20180210,16,,,,
33,42,20180210,18,,,,
27,38,20180210,19,,,,
33,59,20180210,20,,,,
39,35,20180210,21,,,,
38,39,20180210,22,,,,
33,51,20180210,25,,,,
26,46,20180210,176,,,,
28,36,20180210,177,,,,
26,34,20180210,178,,,,
28,32,20180210,6,,,,
27,60,20180210,12,,,,
32,31,20180210,17,,,,
38,34,20180210,23,,,,
32,47,20180210,24,,,,
26,53,20180210,26,,,,
37,59,20180210,27,,,,
39,56,20180210,29,,,,
33,36,20180210,32,,,,
29,36,20180210,40,,,,
39,25,20180210,48,,,,
25,25,20180210,49,,,,
28,35,20180210,50,,,,
30,28,20180210,51,,,,
31,60,20180210,52,,,,
32,50,20180210,53,,,,
27,46,20180210,55,,,,
34,35,20180210,56,,,,
27,38,20180210,57,,,,
34,38,20180210,75,,,,
36,56,20180210,82,,,,
32,45,20180210,61,,,,
33,45,20180210,63,,,,
30,38,20180210,68,,,,
39,53,20180210,65,,,,
34,41,20180210,59,,,,
40,52,20180210,67,,,,
30,43,20180212,1,,,,
34,37,20180212,2,,,,
31,25,20180212,3,,,,
31,57,20180212,4,,,,
29,50,20180212,5,,,,
26,46,20180212,7,,,,
27,38,20180212,8,,,,
26,52,20180212,9,,,,
31,57,20180212,10,,,,
39,27,20180212,11,,,,
28,31,20180212,13,,,,
28,30,20180212,14,,,,
29,48,20180212,15,,,,
40,55,20180212,16,,,,
32,41,20180212,18,,,,
27,47,20180212,19,,,,
39,34,20180212,20,,,,
33,30,20180212,21,,,,
27,41,20180212,22,,,,
39,60,20180212,25,,,,
30,46,20180212,176,,,,
30,35,20180212,177,,,,
30,37,20180212,178,,,,
38,58,20180212,6,,,,
25,41,20180212,12,,,,
34,33,20180212,17,,,,
28,36,20180212,23,,,,
36,59,20180212,24,,,,
29,31,20180212,26,,,,
37,29,20180212,27,,,,
32,26,20180212,29,,,,
38,25,20180212,32,,,,
31,53,20180212,40,,,,
26,59,20180212,48,,,,
37,58,20180212,49,,,,
31,42,20180212,50,,,,
29,54,20180212,51,,,,
35,27,20180212,52,,,,
39,26,20180212,53,,,,
39,28,20180212,55,,,,
31,48,20180212,56,,,,
32,39,20180212,57,,,,
38,57,20180212,75,,,,
29,47,20180212,82,,,,
33,33,20180212,65,,,,
38,46,20180212,60,,,,
28,43,20180212,64,,,,
35,31,20180212,68,,,,
32,36,20180212,72,,,,
34,28,20180212,69,,,,
39,56,20180217,1,,,,
31,38,20180217,2,,,,
38,26,20180217,3,,,,
37,32,20180217,4,,,,
25,32,20180217,5,,,,
39,40,20180217,7,,,,
36,56,20180217,8,,,,
32,51,20180217,9,,,,
37,50,20180217,10,,,,
36,32,20180217,11,,,,
34,48,20180217,13,,,,
26,50,20180217,14,,,,
38,32,20180217,15,,,,
28,34,20180217,16,,,,
30,57,20180217,18,,,,
26,60,20180217,19,,,,
26,34,20180217,20,,,,
32,29,20180217,21,,,,
26,39,20180217,22,,,,
39,48,20180217,25,,,,
29,30,20180217,176,,,,
38,25,20180217,177,,,,
40,27,20180217,178,,,,
31,59,20180217,6,,,,
29,38,20180217,12,,,,
38,31,20180217,17,,,,
36,34,20180217,23,,,,
35,52,20180217,24,,,,
29,37,20180217,26,,,,
36,54,20180217,27,,,,
30,60,20180217,29,,,,
38,28,20180217,32,,,,
32,56,20180217,40,,,,
27,48,20180217,48,,,,
36,38,20180217,49,,,,
26,58,20180217,50,,,,
39,51,20180217,51,,,,
36,45,20180217,52,,,,
36,47,20180217,53,,,,
32,53,20180217,55,,,,
30,56,20180217,56,,,,
25,27,20180217,57,,,,
27,43,20180217,75,,,,
30,58,20180217,82,,,,
31,52,20180217,71,,,,
32,30,20180217,63,,,,
29,47,20180217,59,,,,
29,44,20180217,68,,,,
29,38,20180217,74,,,,
26,37,20180217,61,,,,
31,34,20180226,1,,,,
31,50,20180226,2,,,,
26,32,20180226,3,,,,
36,32,20180226,4,,,,
29,36,20180226,5,,,,
39,59,20180226,7,,,,
30,26,20180226,8,,,,
28,36,20180226,9,,,,
26,52,20180226,10,,,,
36,56,20180226,11,,,,
29,48,20180226,13,,,,
38,29,20180226,14,,,,
32,27,20180226,15,,,,
25,28,20180226,16,,,,
33,31,20180226,18,,,,
39,25,20180226,19,,,,
25,36,20180226,20,,,,
33,25,20180226,21,,,,
33,44,20180226,22,,,,
31,48,20180226,25,,,,
27,46,20180226,176,,,,
35,27,20180226,177,,,,
35,26,20180226,178,,,,
36,51,20180226,6,,,,
32,31,20180226,12,,,,
28,45,20180226,17,,,,
35,41,20180226,23,,,,
36,43,20180226,24,,,,
37,44,20180226,26,,,,
28,55,20180226,27,,,,
34,53,20180226,29,,,,
27,55,20180226,32,,,,
32,50,20180226,40,,,,
32,57,20180226,48,,,,
27,42,20180226,49,,,,
28,37,20180226,50,,,,
34,28,20180226,51,,,,
34,30,20180226,52,,,,
38,56,20180226,53,,,,
37,44,20180226,55,,,,
26,51,20180226,56,,,,
33,37,20180226,57,,,,
26,50,20180226,75,,,,
33,45,20180226,82,,,,
28,38,20180226,64,,,,
31,39,20180226,66,,,,
40,34,20180226,68,,,,
31,42,20180226,65,,,,
26,36,20180226,59,,,,
31,52,20180226,63,,,,
35,47,20180235,1,,,,
39,25,20180235,2,,,,
28,29,20180235,3,,,,
39,59,20180235,4,,,,
26,39,20180235,5,,,,
38,56,20180235,7,,,,
33,42,20180235,8,,,,
27,45,20180235,9,,,,
30,36,20180235,10,,,,
33,39,20180235,11,,,,
31,56,20180235,13,,,,
28,55,20180235,14,,,,
38,46,20180235,15,,,,
27,48,20180235,16,,,,
29,31,20180235,18,,,,
29,28,20180235,19,,,,
36,51,20180235,20,,,,
36,38,20180235,21,,,,
40,26,20180235,22,,,,
35,50,20180235,25,,,,
39,29,20180235,176,,,,
35,32,20180235,177,,,,
26,31,20180235,178,,,,
25,32,20180235,6,,,,
28,26,20180235,12,,,,
32,40,20180235,17,,,,
31,38,20180235,23,,,,
40,57,20180235,24,,,,
37,48,20180235,26,,,,
26,54,20180235,27,,,,
32,30,20180235,29,,,,
36,42,20180235,32,,,,
35,40,20180235,40,,,,
35,48,20180235,48,,,,
29,27,20180235,49,,,,
30,43,20180235,50,,,,
38,54,20180235,51,,,,
26,39,20180235,52,,,,
39,44,20180235,53,,,,
40,34,20180235,55,,,,
27,30,20180235,56,,,,
34,27,20180235,57,,,,
27,52,20180235,75,,,,
39,25,20180235,82,,,,
34,44,20180235,69,,,,
39,25,20180235,60,,,,
36,35,20180235,66,,,,
25,27,20180235,63,,,,
26,42,20180235,74,,,,
39,48,20180235,70,,,,
38,53,20180241,1,,,,
35,30,20180241,2,,,,
27,56,20180241,3,,,,
35,60,20180241,4,,,,
25,59,20180241,5,,,,
39,27,20180241,7,,,,
39,57,20180241,8,,,,
33,56,20180241,9,,,,
34,45,20180241,10,,,,
39,32,20180241,11,,,,
35,35,20180241,13,,,,
30,47,20180241,14,,,,
34,37,20180241,15,,,,
38,48,20180241,16,,,,
32,57,20180241,18,,,,
39,57,20180241,19,,,,
34,47,20180241,20,,,,
26,38,20180241,21,,,,
36,59,20180241,22,,,,
34,40,20180241,25,,,,
31,49,20180241,176,,,,
34,30,20180241,177,,,,
25,32,20180241,178,,,,
32,46,20180241,6,,,,
32,28,20180241,12,,,,
31,33,20180241,17,,,,
40,30,20180241,23,,,,
40,38,20180241,24,,,,
39,46,20180241,26,,,,
39,60,20180241,27,,,,
26,42,20180241,29,,,,
40,30,20180241,32,,,,
33,45,20180241,40,,,,
27,51,20180241,48,,,,
39,57,20180241,49,,,,
27,32,20180241,50,,,,
39,51,20180241,51,,,,
37,55,20180241,52,,,,
40,41,20180241,53,,,,
31,35,20180241,55,,,,
33,45,20180241,56,,,,
34,40,20180241,57,,,,
26,38,20180241,75,,,,
35,42,20180241,82,,,,
39,56,20180241,72,,,,
25,59,20180241,70,,,,
38,44,20180241,65,,,,
34,38,20180241,58,,,,
30,32,20180241,61,,,,
25,40,20180241,63,,,,
40,43,20180245,1,,,,
39,32,20180245,2,,,,
37,25,20180245,3,,,,
25,30,20180245,4,,,,
30,47,20180245,5,,,,
31,51,20180245,7,,,,
35,44,20180245,8,,,,
39,39,20180245,9,,,,
25,57,20180245,10,,,,
26,40,20180245,11,,,,
35,30,20180245,13,,,,
27,46,20180245,14,,,,
25,57,20180245,15,,,,
26,46,20180245,16,,,,
25,40,20180245,18,,,,
30,59,20180245,19,,,,
27,57,20180245,20,,,,
26,53,20180245,21,,,,
34,36,20180245,22,,,,
30,28,20180245,25,,,,
26,34,20180245,176,,,,
35,57,20180245,177,,,,
37,27,20180245,178,,,,
37,51,20180245,6,,,,
33,53,20180245,12,,,,
27,51,20180245,17,,,,
34,46,20180245,23,,,,
36,25,20180245,24,,,,
33,28,20180245,26,,,,
35,60,20180245,27,,,,
25,49,20180245,29,,,,
36,34,20180245,32,,,,
36,47,20180245,40,,,,
36,33,20180245,48,,,,
27,42,20180245,49,,,,
34,32,20180245,50,,,,
32,35,20180245,51,,,,
31,37,20180245,52,,,,
28,44,20180245,53,,,,
27,54,20180245,55,,,,
30,49,20180245,56,,,,
32,43,20180245,57,,,,
28,55,20180245,75,,,,
32,29,20180245,82,,,,
37,49,20180245,63,,,,
38,60,20180245,65,,,,
37,31,20180245,61,,,,
38,25,20180245,71,,,,
30,60,20180245,64,,,,
35,60,20180245,58,,,,
29,47,20180251,1,,,,
38,30,20180251,2,,,,
30,34,20180251,3,,,,
35,53,20180251,4,,,,
32,30,20180251,5,,,,
38,37,20180251,7,,,,
35,30,20180251,8,,,,
31,47,20180251,9,,,,
25,26,20180251,10,,,,
39,37,20180251,11,,,,
32,25,20180251,13,,,,
25,52,20180251,14,,,,
38,59,20180251,15,,,,
36,30,20180251,16,,,,
34,46,20180251,18,,,,
27,56,20180251,19,,,,
37,58,20180251,20,,,,
29,49,20180251,21,,,,
37,40,20180251,22,,,,
29,31,20180251,25,,,,
34,45,20180251,176,,,,
31,30,20180251,177,,,,
32,58,20180251,178,,,,
33,51,20180251,6,,,,
32,26,20180251,12,,,,
34,27,20180251,17,,,,
31,50,20180251,23,,,,
30,50,20180251,24,,,,
33,55,20180251,26,,,,
26,44,20180251,27,,,,
38,28,20180251,29,,,,
31,47,20180251,32,,,,
40,54,20180251,40,,,,
29,27,20180251,48,,,,
40,56,20180251,49,,,,
33,49,20180251,50,,,,
33,33,20180251,51,,,,
31,54,20180251,52,,,,
40,56,20180251,53,,,,
32,38,20180251,55,,,,
25,57,20180251,56,,,,
38,42,20180251,57,,,,
27,30,20180251,75,,,,
25,25,20180251,82,,,,
36,41,20180251,67,,,,
35,39,20180251,69,,,,
38,29,20180251,66,,,,
29,48,20180251,73,,,,
25,31,20180251,72,,,,
26,33,20180251,59,,,,
31,44,20180256,1,,,,
34,35,20180256,2,,,,
30,33,20180256,3,,,,
27,58,20180256,4,,,,
26,29,20180256,5,,,,
28,47,20180256,7,,,,
37,29,20180256,8,,,,
26,57,20180256,9,,,,
26,26,20180256,10,,,,
30,40,20180256,11,,,,
33,44,20180256,13,,,,
29,49,20180256,14,,,,
36,57,20180256,15,,,,
38,44,20180256,16,,,,
32,52,20180256,18,,,,
34,45,20180256,19,,,,
25,34,20180256,20,,,,
33,49,20180256,21,,,,
27,48,20180256,22,,,,
32,28,20180256,25,,,,
38,60,20180256,176,,,,
32,47,20180256,177,,,,
28,31,20180256,178,,,,
26,34,20180256,6,,,,
36,27,20180256,12,,,,
29,45,20180256,17,,,,
32,59,20180256,23,,,,
25,54,20180256,24,,,,
31,49,20180256,26,,,,
26,31,20180256,27,,,,
33,59,20180256,29,,,,
37,25,20180256,32,,,,
25,34,20180256,40,,,,
34,29,20180256,48,,,,
38,36,20180256,49,,,,
38,31,20180256,50,,,,
37,35,20180256,51,,,,
25,42,20180256,52,,,,
27,36,20180256,53,,,,
27,56,20180256,55,,,,
31,44,20180256,56,,,,
30,29,20180256,57,,,,
37,34,20180256,75,,,,
37,36,20180256,82,,,,
40,30,20180256,71,,,,
36,45,20180256,61,,,,
39,50,20180256,59,,,,
33,55,20180256,60,,,,
31,42,20180256,69,,,,
40,28,20180256,72,,,,
28,42,20180259,1,,,,
37,54,20180259,2,,,,
34,33,20180259,3,,,,
33,36,20180259,4,,,,
37,60,20180259,5,,,,
26,30,20180259,7,,,,
26,53,20180259,8,,,,
33,37,20180259,9,,,,
30,55,20180259,10,,,,
32,26,20180259,11,,,,
38,42,20180259,13,,,,
25,52,20180259,14,,,,
35,46,20180259,15,,,,
37,60,20180259,16,,,,
28,56,20180259,18,,,,
35,33,20180259,19,,,,
29,43,20180259,20,,,,
35,60,20180259,21,,,,
31,56,20180259,22,,,,
30,33,20180259,25,,,,
31,47,20180259,176,,,,
29,32,20180259,177,,,,
36,36,20180259,178,,,,
36,37,20180259,6,,,,
34,58,20180259,12,,,,
37,43,20180259,17,,,,
28,39,20180259,23,,,,
28,53,20180259,24,,,,
29,42,20180259,26,,,,
33,29,20180259,27,,,,
39,33,20180259,29,,,,
29,59,20180259,32,,,,
28,26,20180259,40,,,,
27,36,20180259,48,,,,
39,36,20180259,49,,,,
37,45,20180259,50,,,,
40,47,20180259,51,,,,
27,29,20180259,52,,,,
26,51,20180259,53,,,,
39,60,20180259,55,,,,
26,56,20180259,56,,,,
25,60,20180259,57,,,,
40,55,20180259,75,,,,
27,42,20180259,82,,,,
30,58,20180259,71,,,,
30,28,20180259,58,,,,
33,33,20180259,69,,,,
33,48,20180259,65,,,,
38,56,20180259,72,,,,
25,52,20180259,59,,,,
39,37,20180261,1,,,,
32,48,20180261,2,,,,
26,39,20180261,3,,,,
26,59,20180261,4,,,,
30,52,20180261,5,,,,
28,49,20180261,7,,,,
34,27,20180261,8,,,,
36,55,20180261,9,,,,
28,52,20180261,10,,,,
31,47,20180261,11,,,,
32,30,20180261,13,,,,
28,51,20180261,14,,,,
28,38,20180261,15,,,,
37,31,20180261,16,,,,
26,43,20180261,18,,,,
29,48,20180261,19,,,,
40,30,20180261,20,,,,
33,27,20180261,21,,,,
39,28,20180261,22,,,,
33,40,20180261,25,,,,
40,31,20180261,176,,,,
27,32,20180261,177,,,,
33,38,20180261,178,,,,
32,53,20180261,6,,,,
26,34,20180261,12,,,,
32,46,20180261,17,,,,
33,30,20180261,23,,,,
37,28,20180261,24,,,,
39,38,20180261,26,,,,
28,43,20180261,27,,,,
28,28,20180261,29,,,,
40,34,20180261,32,,,,
27,54,20180261,40,,,,
37,27,20180261,48,,,,
36,38,20180261,49,,,,
35,51,20180261,50,,,,
26,56,20180261,51,,,,
32,33,20180261,52,,,,
26,37,20180261,53,,,,
26,30,20180261,55,,,,
